to_char, description, time_measured, time_planned, delay
2018-10-29, ZELLE FRÄSEN/BOHREN, 22680.000, 6480.000, 4.50000000000000000000
2018-11-05, ABSÄGEN OPTIMO, 7001640.000, 237618.000, 1879.28666666666666660001
2018-11-05, ANREISSPLATZ M./M., 219060.000, 160740.000, 16.20000000000000000000
2018-11-05, AUTOFRETTAGE, 2327220.000, 147420.000, 605.5000000000000000
2018-11-05, BAZ ECOFORCE, 1343700.000, 464400.000, 244.0000000000000000
2018-11-05, BAZ-MA-400HA, 115200.000, 64800.000, 14.0000000000000000
2018-11-05, BOHRWERK SCHARMANN, 180000.000, 104400.000, 21.0000000000000000
2018-11-05, CNC-BAZ HEAVYSPEED, 910800.000, 514800.000, 110.0000000000000000
2018-11-05, CNC-VERT.-DREHEN DS, 349200.000, 201600.000, 41.0000000000000000
2018-11-05, DBAZ MCT 350-2000, 2614500.000, 360720.000, 625.55000000000000000000
2018-11-05, DBAZ MCT 550-2000, 3662160.000, 485532.000, 882.31333333333333330000
2018-11-05, DBAZ MCT 550-3000, 17100.000, 12420.000, 1.30000000000000000000
2018-11-05, DBAZ MCT 550-RS, 1277220.000, 514080.000, 210.1500000000000000
2018-11-05, DBAZ MULTUS B200, 13164300.000, 279180.000, 3579.2000000000000000
2018-11-05, DBAZ MULTUS B400, 532800.000, 41400.000, 136.5000000000000000
2018-11-05, DRUCKPR. KLEINTEILE, 1018800.000, 89280.000, 258.20000000000000000000
2018-11-05, DRUCKPROBE SERV, 21600.000, 14400.000, 2.00000000000000000000
2018-11-05, DRUCKPRÜFUNG, 770040.000, 202680.000, 157.60000000000000000000
2018-11-05, DRUCKPRÜFUNG ROHRL., 266700.000, 112050.000, 42.70000000000000000000
2018-11-05, FABR. KONTROLLE, 3376252.000, 430920.000, 818.94777777777777773505
2018-11-05, FL.-/DRUCKFLIESSLÄP, 133740.000, 32940.000, 28.00000000000000000000
2018-11-05, KAMMERRINGE PL4 FIN, 12180.000, 10692.000, 0.41333333333333333335
2018-11-05, KK-KÖRPER/KK-SCHUH, 260100.000, 44100.000, 60.0000000000000000
2018-11-05, KONTR. GROSSTEILE, 117180.000, 73980.000, 12.00000000000000000000
2018-11-05, KONTR. HD-HYPER T., 121680.000, 42480.000, 22.00000000000000000000
2018-11-05, MALER KLEIN, 1124820.000, 193320.000, 258.75000000000000000000
2018-11-05, MALER KOMPR., 787500.000, 161100.000, 174.0000000000000000
2018-11-05, MESSMASCHINE KLEIN, 711540.000, 150660.000, 155.80000000000000000000
2018-11-05, MONT.BG GROSS/KLEIN, 270000.000, 117000.000, 42.50000000000000000000
2018-11-05, MONTAGE SCHUBST.-KK, 652680.000, 102600.000, 152.8000000000000000
2018-11-05, OELABSTR. LAEPPEN, 10730700.000, 231300.000, 2916.5000000000000000
2018-11-05, OPF ROHRSCHLOSSER, 104400.000, 39600.000, 18.0000000000000000
2018-11-05, RAD.-SCHLEIFMASCH., 547020.000, 122940.000, 117.80000000000000000000
2018-11-05, RADIALBOHRMASCHINEN, 415620.000, 59220.000, 99.00000000000000000000
2018-11-05, ROHRSCHLOSSER, 2028480.000, 854460.000, 326.11666666666666660000
2018-11-05, RUNDSCHLEIFMASCH., 183600.000, 32400.000, 42.0000000000000000
2018-11-05, SCHLEIF. HYPER KOMP, 1710240.000, 236592.000, 409.34666666666666666668
2018-11-05, SCHLEIFEN, GRATEN, VERPUTZEN, 3617460.000, 422424.000, 887.51000000000000000000
2018-11-05, SCHLOSSER VERP. GTF, 1962000.000, 761400.000, 333.50000000000000000000
2018-11-05, SP.-DREHEN KLEIN, 523980.000, 161460.000, 100.70000000000000000000
2018-11-05, STELLZYLINDER MONT., 210960.000, 45360.000, 46.00000000000000000000
2018-11-05, VERPACKEN, 324900.000, 11700.000, 87.0000000000000000
2018-11-05, VORRICHT. HERSTELL., 4140.000, 1980.000, 0.60000000000000000000
2018-11-05, WASCHANLAGE RECHTS, 81540.000, 21060.000, 16.8000000000000000
2018-11-12, ABDECK. MONT/DEMONT, 59400.000, 10440.000, 13.60000000000000000000
2018-11-12, ABL.KONTR. MONTAGE, 15300.000, 8100.000, 2.0000000000000000
2018-11-12, ABSÄGEN OPTIMO, 4230240.000, 197640.000, 1120.63333333333333356666
2018-11-12, ANREISSPLATZ M./M., 127800.000, 106200.000, 6.0000000000000000
2018-11-12, AUTOFRETTAGE, 2133720.000, 157320.000, 549.0000000000000000
2018-11-12, BAZ-MA-400HA, 41400.000, 28800.000, 3.50000000000000000000
2018-11-12, BOHRWERK SCHARMANN, 148500.000, 44820.000, 28.3000000000000000
2018-11-12, CNC-BAZ DS ALPHA, 129240.000, 118800.000, 2.6000000000000000
2018-11-12, CNC-VERT.-DREHEN DS, 517500.000, 332496.000, 51.3900000000000000
2018-11-12, DBAZ MCT 350-2000, 2405700.000, 412920.000, 552.30000000000000000000
2018-11-12, DBAZ MCT 550-2000, 2308500.000, 661320.000, 457.80000000000000000000
2018-11-12, DBAZ MCT 550-3000, 31860.000, 21060.000, 3.0000000000000000
2018-11-12, DBAZ MCT 550-RS, 1155420.000, 313380.000, 233.40000000000000000000
2018-11-12, DBAZ MULTUS B200, 14168700.000, 379440.000, 3829.85000000000000000000
2018-11-12, DBAZ MULTUS B400, 7819656.000, 277128.000, 2094.64666666666666670000
2018-11-12, DRUCKPR. KLEINTEILE, 1483200.000, 161280.000, 367.20000000000000000000
2018-11-12, DRUCKPRÜFUNG, 496800.000, 262800.000, 65.0000000000000000
2018-11-12, DRUCKPRÜFUNG ROHRL., 251700.000, 86040.000, 45.90000000000000000000
2018-11-12, FABR. KONTROLLE, 2487912.000, 365868.000, 589.45666666666666666667
2018-11-12, FL.-/DRUCKFLIESSLÄP, 543420.000, 97128.000, 123.97000000000000000000
2018-11-12, GRAVIEREN SCHILDER, 483660.000, 30060.000, 126.0000000000000000
2018-11-12, HONMASCHINE, 79920.000, 33120.000, 13.2000000000000000
2018-11-12, KK-KÖRPER/KK-SCHUH, 65700.000, 22500.000, 12.0000000000000000
2018-11-12, KONTR. GROSSTEILE, 305460.000, 144000.000, 44.85000000000000000000
2018-11-12, KONTR. HD-HYPER T., 41940.000, 33300.000, 2.40000000000000000000
2018-11-12, MAGAZIN, 26820.000, 5220.000, 6.0000000000000000
2018-11-12, MALER KLEIN, 3519000.000, 335160.000, 884.40000000000000000000
2018-11-12, MESSMASCHINE GROSS, 187200.000, 61200.000, 35.0000000000000000
2018-11-12, MESSMASCHINE KLEIN, 2471940.000, 222300.000, 624.90000000000000000000
2018-11-12, MONT.BG GROSS/KLEIN, 550260.000, 169740.000, 105.70000000000000000000
2018-11-12, MONTAGE SCHUBST.-KK, 1324800.000, 212400.000, 309.0000000000000000
2018-11-12, OELABSTR. LAEPPEN, 7986600.000, 155880.000, 2175.20000000000000000000
2018-11-12, PRÜFEN HD-SCHMIERPUMPEN, 1468800.000, 41400.000, 396.50000000000000000000
2018-11-12, RAD.-SCHLEIFMASCH., 1114200.000, 140148.000, 270.57000000000000000000
2018-11-12, RADIALBOHRMASCHINEN, 1062540.000, 77940.000, 273.50000000000000000000
2018-11-12, ROHRSCHLOSSER, 1429740.000, 449100.000, 272.40000000000000000000
2018-11-12, SCHLEIFEN, GRATEN, VERPUTZEN, 6139620.000, 464220.000, 1576.50000000000000000000
2018-11-12, SCHLOSSER VERP. GTF, 857700.000, 317700.000, 150.00000000000000000000
2018-11-12, SP.-DREHEN KLEIN, 1518120.000, 226080.000, 358.90000000000000000000
2018-11-12, STELLZYLINDER MONT., 281520.000, 77040.000, 56.80000000000000000000
2018-11-12, WASCHANLAGE RECHTS, 122580.000, 16740.000, 29.4000000000000000
2018-11-19, ABDECK. MONT/DEMONT, 93060.000, 6660.000, 24.0000000000000000
2018-11-19, ABSÄGEN OPTIMO, 2706900.000, 127548.000, 716.76166666666666670002
2018-11-19, ANREISSPLATZ M./M., 205020.000, 91980.000, 31.40000000000000000000
2018-11-19, AUTOFRETTAGE, 833400.000, 131400.000, 195.0000000000000000
2018-11-19, BAZ-MA-400HA, 457200.000, 133200.000, 90.0000000000000000
2018-11-19, BOHRWERK SCHARMANN, 64800.000, 36900.000, 7.7500000000000000
2018-11-19, CNC-BAZ DS ALPHA, 499500.000, 315720.000, 51.0500000000000000
2018-11-19, DBAZ MCT 350-2000, 2258340.000, 373536.000, 523.55666666666666670000
2018-11-19, DBAZ MCT 550-2000, 4037700.000, 592020.000, 956.63333333333333340000
2018-11-19, DBAZ MCT 550-RS, 978180.000, 300240.000, 187.56666666666666670000
2018-11-19, DBAZ MULTUS B200, 15802020.000, 267660.000, 4315.1000000000000000
2018-11-19, DBAZ MULTUS B400, 5698260.000, 268380.000, 1507.80000000000000000000
2018-11-19, DRUCKPR. KLEINTEILE, 4823280.000, 277920.000, 1262.60000000000000000000
2018-11-19, DRUCKPROBE SERV, 64800.000, 21600.000, 12.00000000000000000000
2018-11-19, DRUCKPRÜFUNG, 428400.000, 151200.000, 77.0000000000000000
2018-11-19, DRUCKPRÜFUNG ROHRL., 97020.000, 37710.000, 16.40000000000000000000
2018-11-19, FABR. KONTROLLE, 2342184.000, 452664.000, 525.09999999999999996670
2018-11-19, FL.-/DRUCKFLIESSLÄP, 511980.000, 54252.000, 127.14666666666666670000
2018-11-19, HONMASCHINE, 449280.000, 89640.000, 99.9000000000000000
2018-11-19, KEILN.-ZIEHMASCHINE, 23400.000, 11520.000, 3.30000000000000000000
2018-11-19, KK-KÖRPER/KK-SCHUH, 29700.000, 15300.000, 4.0000000000000000
2018-11-19, KONTR. GROSSTEILE, 235800.000, 106200.000, 36.0000000000000000
2018-11-19, KONTR. HD-HYPER T., 158220.000, 66060.000, 25.60000000000000000000
2018-11-19, LÄPPEN, 245520.000, 6480.000, 66.4000000000000000
2018-11-19, MALER KLEIN, 1251540.000, 356220.000, 248.70000000000000000000
2018-11-19, MESSMASCHINE GROSS, 219600.000, 93600.000, 35.0000000000000000
2018-11-19, MESSMASCHINE KLEIN, 900180.000, 138780.000, 211.50000000000000000000
2018-11-19, MONT.BG GROSS/KLEIN, 1394220.000, 421740.000, 270.13333333333333330000
2018-11-19, MONTAGE PL1/3, 30600.000, 19800.000, 3.0000000000000000
2018-11-19, MONTAGE SCHUBST.-KK, 1387800.000, 185400.000, 334.0000000000000000
2018-11-19, OELABSTR. LAEPPEN, 11238300.000, 224820.000, 3059.3000000000000000
2018-11-19, PRÜFEN HD-SCHMIERPUMPEN, 4500.000, 2700.000, 0.50000000000000000000
2018-11-19, RAD.-SCHLEIFMASCH., 825780.000, 201096.000, 173.87333333333333333334
2018-11-19, RADIALBOHRMASCHINEN, 106920.000, 39600.000, 18.70000000000000000000
2018-11-19, ROHRSCHLOSSER, 2295540.000, 624420.000, 464.20000000000000000000
2018-11-19, RUNDSCHLEIFMASCH., 497160.000, 86040.000, 114.2000000000000000
2018-11-19, SCHLEIF. HYPER KOMP, 1073760.000, 166608.000, 251.98666666666666666667
2018-11-19, SCHLEIFEN, GRATEN, VERPUTZEN, 1820700.000, 343980.000, 410.20000000000000000000
2018-11-19, SCHLOSSER VERP. GTF, 1040400.000, 403200.000, 177.00000000000000000000
2018-11-19, SP.-DREHEN KLEIN, 1198800.000, 152280.000, 291.20000000000000000000
2018-11-19, STELLZYLINDER MONT., 269460.000, 60300.000, 58.10000000000000000000
2018-11-19, ZELLE FRÄSEN/BOHREN, 480240.000, 25560.000, 126.30000000000000000000
2018-11-26, ABDECK. MONT/DEMONT, 44460.000, 14940.000, 8.20000000000000000000
2018-11-26, ABL.KONTR. MONTAGE, 134820.000, 37620.000, 27.00000000000000000000
2018-11-26, ABSÄGEN OPTIMO, 625860.000, 76572.000, 152.76333333333333353334
2018-11-26, ANREISSPLATZ M./M., 102600.000, 77400.000, 7.0000000000000000
2018-11-26, AUTOFRETTAGE, 1259460.000, 116460.000, 317.5000000000000000
2018-11-26, BAZ ECOFORCE, 675000.000, 232200.000, 123.0000000000000000
2018-11-26, BAZ-MA-400HA, 1308600.000, 118800.000, 330.50000000000000000000
2018-11-26, BOHRWERK SCHARMANN, 144720.000, 65880.000, 21.9000000000000000
2018-11-26, CNC-BAZ DS ALPHA, 303300.000, 175680.000, 35.4500000000000000
2018-11-26, CNC-VERT.-DREHEN DS, 585000.000, 289800.000, 82.0000000000000000
2018-11-26, DBAZ MCT 350-2000, 793980.000, 173700.000, 171.55000000000000000000
2018-11-26, DBAZ MCT 550-2000, 947520.000, 351900.000, 166.00000000000000000000
2018-11-26, DBAZ MCT 550-3000, 54000.000, 28800.000, 7.0000000000000000
2018-11-26, DBAZ MCT 550-RS, 325500.000, 235620.000, 25.2000000000000000
2018-11-26, DBAZ MULTUS B200, 10877400.000, 276120.000, 2944.3000000000000000
2018-11-26, DBAZ MULTUS B400, 715920.000, 162504.000, 153.72666666666666666667
2018-11-26, DRUCKPR. KLEINTEILE, 996480.000, 122400.000, 242.80000000000000000000
2018-11-26, DRUCKPRÜFUNG, 19080.000, 6120.000, 3.6000000000000000
2018-11-26, DRUCKPRÜFUNG ROHRL., 236460.000, 111330.000, 34.60000000000000000000
2018-11-26, FABR. KONTROLLE, 5753688.000, 515952.000, 1454.92666666666666660001
2018-11-26, FL.-/DRUCKFLIESSLÄP, 862800.000, 57492.000, 223.69666666666666666667
2018-11-26, KAMMERRINGE PL4 FIN, 37080.000, 23040.000, 3.90000000000000000001
2018-11-26, KK-KÖRPER/KK-SCHUH, 2592900.000, 108900.000, 690.0000000000000000
2018-11-26, KONTR. GROSSTEILE, 156960.000, 108360.000, 13.50000000000000000000
2018-11-26, KONTR. HD-HYPER T., 185220.000, 55620.000, 36.00000000000000000000
2018-11-26, MALER KLEIN, 1740600.000, 404820.000, 371.05000000000000000000
2018-11-26, MESSMASCHINE GROSS, 409500.000, 134100.000, 76.5000000000000000
2018-11-26, MESSMASCHINE KLEIN, 365760.000, 97560.000, 74.50000000000000000000
2018-11-26, MONT.BG GROSS/KLEIN, 984060.000, 275220.000, 196.90000000000000000000
2018-11-26, MONTAGE SCHUBST.-KK, 2254680.000, 343800.000, 530.8000000000000000
2018-11-26, OELABSTR. LAEPPEN, 5425200.000, 104400.000, 1478.0000000000000000
2018-11-26, OPF ROHRSCHLOSSER, 104400.000, 39600.000, 18.0000000000000000
2018-11-26, RAD.-SCHLEIFMASCH., 2063160.000, 226584.000, 509.36000000000000010000
2018-11-26, RADIALBOHRMASCHINEN, 52200.000, 16200.000, 10.00000000000000000000
2018-11-26, ROHRSCHLOSSER, 1418700.000, 630900.000, 218.83333333333333330000
2018-11-26, RUNDSCHLEIFMASCH., 196920.000, 35640.000, 44.8000000000000000
2018-11-26, SCHLEIF. HYPER KOMP, 396300.000, 99936.000, 82.32333333333333333336
2018-11-26, SCHLEIFEN, GRATEN, VERPUTZEN, 2887140.000, 434124.000, 681.39333333333333340000
2018-11-26, SCHLOSSER VERP. GTF, 1083960.000, 472680.000, 169.80000000000000000000
2018-11-26, STELLZYLINDER MONT., 487980.000, 54180.000, 120.50000000000000000000
2018-11-26, ZELLE FRÄSEN/BOHREN, 25080.000, 14400.000, 2.96666666666666670000
2018-12-03, ABSÄGEN OPTIMO, 744900.000, 91224.000, 181.77666666666666660000
2018-12-03, ANREISSPLATZ M./M., 69300.000, 42300.000, 7.5000000000000000
2018-12-03, AUTOFRETTAGE, 92700.000, 81900.000, 3.00000000000000000000
2018-12-03, BOHRWERK SCHARMANN, 281700.000, 82440.000, 55.85000000000000000000
2018-12-03, CNC-BAZ HEAVYSPEED, 378000.000, 327600.000, 14.0000000000000000
2018-12-03, DBAZ MCT 350-2000, 107460.000, 71460.000, 10.00000000000000000000
2018-12-03, DBAZ MCT 550-2000, 780960.000, 284580.000, 138.88333333333333330000
2018-12-03, DBAZ MCT 550-RS, 1307880.000, 344520.000, 267.1000000000000000
2018-12-03, DBAZ MULTUS B200, 1195740.000, 78300.000, 310.40000000000000000000
2018-12-03, DBAZ MULTUS B400, 2548440.000, 244800.000, 639.9000000000000000
2018-12-03, DRUCKPR. KLEINTEILE, 179100.000, 39420.000, 38.80000000000000000000
2018-12-03, DRUCKPRÜFUNG ROHRL., 47580.000, 27090.000, 5.60000000000000000000
2018-12-03, FABR. KONTROLLE, 1443180.000, 336276.000, 307.47333333333333333336
2018-12-03, FL.-/DRUCKFLIESSLÄP, 117240.000, 19944.000, 27.02666666666666670000
2018-12-03, HONMASCHINE, 54540.000, 13500.000, 11.4000000000000000
2018-12-03, KEILN.-ZIEHMASCHINE, 149580.000, 35100.000, 31.80000000000000000000
2018-12-03, KK-KÖRPER/KK-SCHUH, 1007100.000, 134640.000, 242.3500000000000000
2018-12-03, KONTR. GROSSTEILE, 185040.000, 129240.000, 15.50000000000000000000
2018-12-03, KONTR. HD-HYPER T., 46980.000, 42660.000, 1.20000000000000000000
2018-12-03, MALER KLEIN, 1621440.000, 324360.000, 360.30000000000000000000
2018-12-03, MESSMASCHINE GROSS, 213300.000, 87660.000, 34.90000000000000000000
2018-12-03, MESSMASCHINE KLEIN, 1009800.000, 154440.000, 237.60000000000000000000
2018-12-03, MONT.BG GROSS/KLEIN, 1339560.000, 263520.000, 298.90000000000000000000
2018-12-03, MONTAGE SCHUBST.-KK, 1327500.000, 189900.000, 316.0000000000000000
2018-12-03, OELABSTR. LAEPPEN, 12777300.000, 190800.000, 3496.25000000000000000000
2018-12-03, RAD.-SCHLEIFMASCH., 1245120.000, 172368.000, 297.98666666666666670000
2018-12-03, RADIALBOHRMASCHINEN, 144900.000, 40500.000, 29.00000000000000000000
2018-12-03, ROHRSCHLOSSER, 993480.000, 315720.000, 188.26666666666666670000
2018-12-03, RUNDSCHLEIFMASCH., 45000.000, 34200.000, 3.00000000000000000000
2018-12-03, SCHLEIFEN, GRATEN, VERPUTZEN, 1631520.000, 318780.000, 364.65000000000000000000
2018-12-03, SCHLOSSER VERP. GTF, 1113660.000, 377460.000, 204.50000000000000000000
2018-12-03, STELLZYLINDER MONT., 247500.000, 35820.000, 58.80000000000000000000
2018-12-03, WASCHANLAGE RECHTS, 138420.000, 33300.000, 29.20000000000000000000
2018-12-03, ZELLE FRÄSEN/BOHREN, 56880.000, 31680.000, 7.00000000000000000000
2018-12-10, ABSÄGEN OPTIMO, 271260.000, 27396.000, 67.79000000000000000000
2018-12-10, BAZ-MA-400HA, 338400.000, 73800.000, 73.5000000000000000
2018-12-10, BOHRWERK SCHARMANN, 189900.000, 108900.000, 22.50000000000000000000
2018-12-10, CNC-BAZ DS ALPHA, 80100.000, 75600.000, 1.2500000000000000
2018-12-10, CNC-VERT.-DREHEN DS, 124200.000, 66600.000, 16.0000000000000000
2018-12-10, DBAZ MCT 350-2000, 748800.000, 186480.000, 156.20000000000000000000
2018-12-10, DBAZ MCT 550-2000, 1123980.000, 407880.000, 198.08333333333333333333
2018-12-10, DBAZ MCT 550-3000, 98820.000, 30600.000, 18.9500000000000000
2018-12-10, DBAZ MCT 550-RS, 417780.000, 199800.000, 60.8000000000000000
2018-12-10, DBAZ MULTUS B200, 2107800.000, 81000.000, 563.00000000000000000000
2018-12-10, DBAZ MULTUS B400, 1713900.000, 294300.000, 394.00000000000000000000
2018-12-10, DRUCKPR. KLEINTEILE, 1206180.000, 90180.000, 310.00000000000000000000
2018-12-10, DRUCKPRÜFUNG ROHRL., 56520.000, 26010.000, 8.40000000000000000000
2018-12-10, FABR. KONTROLLE, 3045180.000, 503136.000, 706.12333333333333330000
2018-12-10, FL.-/DRUCKFLIESSLÄP, 2347620.000, 69300.000, 632.86666666666666670000
2018-12-10, GRAVIEREN SCHILDER, 909000.000, 27000.000, 245.0000000000000000
2018-12-10, HONMASCHINE, 32400.000, 21600.000, 3.0000000000000000
2018-12-10, KK-KÖRPER/KK-SCHUH, 1953000.000, 203400.000, 486.0000000000000000
2018-12-10, KONTR. GROSSTEILE, 189900.000, 107100.000, 23.00000000000000000000
2018-12-10, KONTR. HD-HYPER T., 196560.000, 49680.000, 40.80000000000000000000
2018-12-10, LAEPPEN, 159660.000, 8460.000, 42.0000000000000000
2018-12-10, MALER KLEIN, 621780.000, 201240.000, 116.81666666666666670000
2018-12-10, MESSMASCHINE GROSS, 223200.000, 81000.000, 39.5000000000000000
2018-12-10, MESSMASCHINE KLEIN, 115680.000, 55080.000, 16.83333333333333333333
2018-12-10, MONT.BG GROSS/KLEIN, 1326240.000, 386280.000, 261.10000000000000000000
2018-12-10, MONTAGE SCHUBST.-KK, 207000.000, 45000.000, 45.0000000000000000
2018-12-10, OELABSTR. LAEPPEN, 3012300.000, 104220.000, 807.8000000000000000
2018-12-10, PRÜFEN HD-SCHMIERPUMPEN, 1698120.000, 79560.000, 449.6000000000000000
2018-12-10, RAD.-SCHLEIFMASCH., 1521960.000, 240408.000, 355.98666666666666670000
2018-12-10, ROHRSCHLOSSER, 1016640.000, 348480.000, 185.60000000000000000000
2018-12-10, RUNDSCHLEIFMASCH., 43200.000, 25200.000, 5.0000000000000000
2018-12-10, SCHLEIF. HYPER KOMP, 66240.000, 23040.000, 12.0000000000000000
2018-12-10, SCHLEIFEN, GRATEN, VERPUTZEN, 1106580.000, 277236.000, 230.37333333333333333333
2018-12-10, SCHLOSSER VERP. GTF, 420900.000, 231876.000, 52.50000000000000000000
2018-12-10, SP.-DREHEN GROSS, 203400.000, 120600.000, 23.0000000000000000
2018-12-10, SP.-DREHEN KLEIN, 2154540.000, 252540.000, 528.50000000000000000000
2018-12-10, STELLZYLINDER MONT., 102600.000, 16920.000, 23.8000000000000000
2018-12-10, ZELLE FRÄSEN/BOHREN, 81900.000, 29700.000, 14.50000000000000000000
2018-12-17, ABSÄGEN OPTIMO, 44880.000, 7164.000, 10.49333333333333330000
2018-12-17, AUTOFRETTAGE, 802800.000, 46800.000, 210.0000000000000000
2018-12-17, CNC-BAZ HEAVYSPEED, 41400.000, 39600.000, 0.5000000000000000
2018-12-17, DBAZ MCT 550-2000, 458940.000, 145080.000, 87.6000000000000000
2018-12-17, DBAZ MCT 550-RS, 100080.000, 60840.000, 10.4000000000000000
2018-12-17, DBAZ MULTUS B400, 2725920.000, 134640.000, 719.80000000000000000000
2018-12-17, DRUCKPR. KLEINTEILE, 696780.000, 89820.000, 168.60000000000000000000
2018-12-17, DRUCKPROBE SERV, 32400.000, 18000.000, 4.0000000000000000
2018-12-17, DRUCKPRÜFUNG, 126000.000, 68400.000, 16.0000000000000000
2018-12-17, DRUCKPRÜFUNG ROHRL., 97320.000, 34020.000, 17.50000000000000000000
2018-12-17, FABR. KONTROLLE, 4725600.000, 397548.000, 1202.23666666666666673338
2018-12-17, FL.-/DRUCKFLIESSLÄP, 274500.000, 29880.000, 67.95000000000000000000
2018-12-17, KAMMERRINGE PL4 FIN, 25380.000, 10980.000, 4.00000000000000000000
2018-12-17, KEILN.-ZIEHMASCHINE, 78480.000, 24480.000, 15.00000000000000000000
2018-12-17, KK-KÖRPER/KK-SCHUH, 486300.000, 173700.000, 86.83333333333333333333
2018-12-17, KONTR. GROSSTEILE, 100800.000, 86400.000, 4.00000000000000000000
2018-12-17, LÄPPEN, 8100.000, 4500.000, 1.00000000000000000000
2018-12-17, MESSMASCHINE GROSS, 38880.000, 20160.000, 5.20000000000000000000
2018-12-17, MESSMASCHINE KLEIN, 626940.000, 116820.000, 141.70000000000000000000
2018-12-17, MONT.BG GROSS/KLEIN, 395640.000, 160200.000, 65.40000000000000000000
2018-12-17, MONTAGE SCHUBST.-KK, 34200.000, 12600.000, 6.0000000000000000
2018-12-17, OELABSTR. LAEPPEN, 4398300.000, 94500.000, 1195.5000000000000000
2018-12-17, RAD.-SCHLEIFMASCH., 282660.000, 77220.000, 57.06666666666666670000
2018-12-17, REP INSPEKTION, 26820.000, 5220.000, 6.0000000000000000
2018-12-17, REP MONTAGE/VERPACKEN, 37260.000, 11340.000, 7.20000000000000000000
2018-12-17, ROHRSCHLOSSER, 181800.000, 109800.000, 20.00000000000000000000
2018-12-17, RUNDSCHLEIFMASCH., 46800.000, 32400.000, 4.00000000000000000000
2018-12-17, SCHLEIFEN, GRATEN, VERPUTZEN, 2248380.000, 292500.000, 543.30000000000000000000
2018-12-17, SCHLOSSER VERP. GTF, 298800.000, 126000.000, 48.00000000000000000000
2018-12-17, SP.-DREHEN KLEIN, 110160.000, 58320.000, 14.4000000000000000
2018-12-17, ZELLE FRÄSEN/BOHREN, 34560.000, 12960.000, 6.00000000000000000000
2018-12-24, FABR. KONTROLLE, 244080.000, 26424.000, 60.46000000000000000000
2018-12-24, SCHLEIFEN, GRATEN, VERPUTZEN, 3060.000, 1980.000, 0.30000000000000000000
